meter_id,anomaly_score,anomaly_flag,anomaly_label,composite_score,confidence,risk_band,risk_score,priority
MTR_000228,0.24552468520868523,1,-1,0.26186727964607964,0.26186727964607964,LOW,0.26186727964607964,0.26186727964607964
MTR_000229,0.3014173192767427,1,-1,0.30099212349371984,0.30099212349371984,LOW,0.30099212349371984,0.30099212349371984
MTR_000230,0.9470982340565071,1,-1,0.7529687638395549,0.7529687638395549,HIGH,0.7529687638395549,0.7529687638395549
MTR_000231,0.6529675245553245,1,-1,0.5470772671887271,0.5470772671887271,MEDIUM,0.5470772671887271,0.5470772671887271
MTR_000232,0.20367749150481892,1,-1,0.23257424405337324,0.23257424405337324,LOW,0.23257424405337324,0.23257424405337324
MTR_000233,0.20980570794961753,1,-1,0.23686399556473225,0.23686399556473225,LOW,0.23686399556473225,0.23686399556473225
MTR_000234,0.640719006318556,1,-1,0.5385033044229892,0.5385033044229892,MEDIUM,0.5385033044229892,0.5385033044229892
MTR_000235,0.1772725446992331,1,-1,0.21409078128946316,0.21409078128946316,LOW,0.21409078128946316,0.21409078128946316
MTR_000236,0.3582150231995385,1,-1,0.3407505162396769,0.3407505162396769,LOW,0.3407505162396769,0.3407505162396769
MTR_000237,0.19445175496648234,1,-1,0.22611622847653762,0.22611622847653762,LOW,0.22611622847653762,0.22611622847653762
MTR_000238,0.1818633458200093,1,-1,0.2173043420740065,0.2173043420740065,LOW,0.2173043420740065,0.2173043420740065
MTR_000239,0.28882747990000496,1,-1,0.29217923593000344,0.29217923593000344,LOW,0.29217923593000344,0.29217923593000344
MTR_000240,0.23503562530328662,1,-1,0.2545249377123006,0.2545249377123006,LOW,0.2545249377123006,0.2545249377123006
MTR_000241,0.5003245285888258,1,-1,0.44022717001217804,0.44022717001217804,LOW,0.44022717001217804,0.44022717001217804
MTR_000242,0.2397197079778206,1,-1,0.2578037955844744,0.2578037955844744,LOW,0.2578037955844744,0.2578037955844744
MTR_000243,0.3079429438670321,1,-1,0.30556006070692243,0.30556006070692243,LOW,0.30556006070692243,0.30556006070692243
MTR_000244,0.46459460304008926,1,-1,0.4152162221280624,0.4152162221280624,LOW,0.4152162221280624,0.4152162221280624
MTR_000245,0.2897994238394181,1,-1,0.29285959668759265,0.29285959668759265,LOW,0.29285959668759265,0.29285959668759265
MTR_000246,0.1692402188057119,1,-1,0.20846815316399833,0.20846815316399833,LOW,0.20846815316399833,0.20846815316399833
MTR_000247,0.6102979514362823,1,-1,0.5172085660053976,0.5172085660053976,MEDIUM,0.5172085660053976,0.5172085660053976
MTR_000248,0.4784939391224442,1,-1,0.42494575738571094,0.42494575738571094,LOW,0.42494575738571094,0.42494575738571094
MTR_000249,0.2324993258971253,1,-1,0.2527495281279877,0.2527495281279877,LOW,0.2527495281279877,0.2527495281279877
MTR_000250,0.22198520912738456,1,-1,0.24538964638916919,0.24538964638916919,LOW,0.24538964638916919,0.24538964638916919
MTR_000251,0.22184349097364897,1,-1,0.24529044368155425,0.24529044368155425,LOW,0.24529044368155425,0.24529044368155425
MTR_000252,0.6266599498537353,1,-1,0.5286619648976146,0.5286619648976146,MEDIUM,0.5286619648976146,0.5286619648976146
MTR_000253,0.404319649890086,1,-1,0.37302375492306017,0.37302375492306017,LOW,0.37302375492306017,0.37302375492306017
MTR_000254,0.5004602624463061,1,-1,0.4403221837124143,0.4403221837124143,LOW,0.4403221837124143,0.4403221837124143
MTR_000255,0.28406981398884223,1,-1,0.28884886979218954,0.28884886979218954,LOW,0.28884886979218954,0.28884886979218954
MTR_000256,0.3610392253125639,1,-1,0.34272745771879465,0.34272745771879465,LOW,0.34272745771879465,0.34272745771879465
MTR_000257,0.31378066558523265,1,-1,0.3096464659096628,0.3096464659096628,LOW,0.3096464659096628,0.3096464659096628
MTR_000258,0.453501734776582,1,-1,0.4074512143436074,0.4074512143436074,LOW,0.4074512143436074,0.4074512143436074
MTR_000259,0.8945942187533944,1,-1,0.716215953127376,0.716215953127376,HIGH,0.716215953127376,0.716215953127376
MTR_000260,0.32971400878148077,1,-1,0.3207998061470365,0.3207998061470365,LOW,0.3207998061470365,0.3207998061470365
MTR_000261,0.02475592439231932,0,1,0.10732914707462352,0.10732914707462352,LOW,0.10732914707462352,0.10732914707462352
MTR_000262,0.09232708581140166,1,-1,0.15462896006798116,0.15462896006798116,LOW,0.15462896006798116,0.15462896006798116
MTR_000263,0.002670103802083206,0,1,0.09186907266145825,0.09186907266145825,LOW,0.09186907266145825,0.09186907266145825
MTR_000264,0.015361875244212458,0,1,0.10075331267094871,0.10075331267094871,LOW,0.10075331267094871,0.10075331267094871
MTR_000265,0.07882499323604433,1,-1,0.14517749526523102,0.14517749526523102,LOW,0.14517749526523102,0.14517749526523102
MTR_000266,0.292076453875858,1,-1,0.2944535177131006,0.2944535177131006,LOW,0.2944535177131006,0.2944535177131006
MTR_000267,0.6873575414316992,1,-1,0.5711502790021894,0.5711502790021894,MEDIUM,0.5711502790021894,0.5711502790021894
MTR_000268,0.20837344286498521,1,-1,0.23586141000548963,0.23586141000548963,LOW,0.23586141000548963,0.23586141000548963
MTR_000269,0.7392944958999762,1,-1,0.6075061471299833,0.6075061471299833,MEDIUM,0.6075061471299833,0.6075061471299833
MTR_000270,0.27299257923389864,1,-1,0.281094805463729,0.281094805463729,LOW,0.281094805463729,0.281094805463729
MTR_000271,0.19347527546231102,1,-1,0.2254326928236177,0.2254326928236177,LOW,0.2254326928236177,0.2254326928236177
MTR_000272,0.015097188461711084,0,1,0.10056803192319776,0.10056803192319776,LOW,0.10056803192319776,0.10056803192319776
MTR_000273,0.02346695427489408,0,1,0.10642686799242584,0.10642686799242584,LOW,0.10642686799242584,0.10642686799242584
MTR_000274,0.30162817698326755,1,-1,0.30113972388828725,0.30113972388828725,LOW,0.30113972388828725,0.30113972388828725
MTR_000275,0.29139501078488295,1,-1,0.29397650754941806,0.29397650754941806,LOW,0.29397650754941806,0.29397650754941806
MTR_000276,0.05231907274625581,0,1,0.12662335092237906,0.12662335092237906,LOW,0.12662335092237906,0.12662335092237906
MTR_000277,0.21707623290217384,1,-1,0.24195336303152168,0.24195336303152168,LOW,0.24195336303152168,0.24195336303152168
MTR_000278,0.12197375102849671,1,-1,0.1753816257199477,0.1753816257199477,LOW,0.1753816257199477,0.1753816257199477
MTR_000279,0.2361800985920989,1,-1,0.2553260690144692,0.2553260690144692,LOW,0.2553260690144692,0.2553260690144692
MTR_000280,0.054441135312182976,0,1,0.12810879471852807,0.12810879471852807,LOW,0.12810879471852807,0.12810879471852807
MTR_000281,0.7773201705133599,1,-1,0.6341241193593519,0.6341241193593519,MEDIUM,0.6341241193593519,0.6341241193593519
MTR_000282,0.07432748254334191,1,-1,0.14202923778033932,0.14202923778033932,LOW,0.14202923778033932,0.14202923778033932
MTR_000283,0.6365293297013188,1,-1,0.5355705307909231,0.5355705307909231,MEDIUM,0.5355705307909231,0.5355705307909231
MTR_000284,0.7484030376356664,1,-1,0.6138821263449664,0.6138821263449664,MEDIUM,0.6138821263449664,0.6138821263449664
MTR_000285,0.0788563789630847,1,-1,0.14519946527415928,0.14519946527415928,LOW,0.14519946527415928,0.14519946527415928
MTR_000286,0.08773497328706245,1,-1,0.1514144813009437,0.1514144813009437,LOW,0.1514144813009437,0.1514144813009437
MTR_000287,0.12288972193908539,1,-1,0.17602280535735976,0.17602280535735976,LOW,0.17602280535735976,0.17602280535735976
MTR_000288,0.1389567785871089,1,-1,0.1872697450109762,0.1872697450109762,LOW,0.1872697450109762,0.1872697450109762
MTR_000289,0.07095157469692454,1,-1,0.13966610228784718,0.13966610228784718,LOW,0.13966610228784718,0.13966610228784718
MTR_000290,0.03713908647144551,0,1,0.11599736053001185,0.11599736053001185,LOW,0.11599736053001185,0.11599736053001185
MTR_000291,0.0556628833073829,0,1,0.12896401831516802,0.12896401831516802,LOW,0.12896401831516802,0.12896401831516802
MTR_000292,0.06213075627288386,1,-1,0.1334915293910187,0.1334915293910187,LOW,0.1334915293910187,0.1334915293910187
MTR_000293,0.33018707629470473,1,-1,0.3211309534062933,0.3211309534062933,LOW,0.3211309534062933,0.3211309534062933
MTR_000294,0.22711548323408792,1,-1,0.24898083826386153,0.24898083826386153,LOW,0.24898083826386153,0.24898083826386153
MTR_000295,0.053070004256255576,0,1,0.1271490029793789,0.1271490029793789,LOW,0.1271490029793789,0.1271490029793789
MTR_000296,0.23481318376608126,1,-1,0.2543692286362569,0.2543692286362569,LOW,0.2543692286362569,0.2543692286362569
MTR_000297,0.07386330000544274,1,-1,0.1417043100038099,0.1417043100038099,LOW,0.1417043100038099,0.1417043100038099
MTR_000298,0.05043784345183457,0,1,0.1253064904162842,0.1253064904162842,LOW,0.1253064904162842,0.1253064904162842
MTR_000299,0.10284811018896377,1,-1,0.16199367713227464,0.16199367713227464,LOW,0.16199367713227464,0.16199367713227464
MTR_000300,0.16307307109121855,1,-1,0.20415114976385296,0.20415114976385296,LOW,0.20415114976385296,0.20415114976385296
MTR_000301,0.055134237881478095,0,1,0.12859396651703467,0.12859396651703467,LOW,0.12859396651703467,0.12859396651703467
MTR_000302,0.07313997651326154,1,-1,0.14119798355928306,0.14119798355928306,LOW,0.14119798355928306,0.14119798355928306
MTR_000303,0.2585823864869299,1,-1,0.2710076705408509,0.2710076705408509,LOW,0.2710076705408509,0.2710076705408509
MTR_000304,0.05260435261393339,0,1,0.12682304682975337,0.12682304682975337,LOW,0.12682304682975337,0.12682304682975337
MTR_000305,0.07116926299600669,1,-1,0.13981848409720468,0.13981848409720468,LOW,0.13981848409720468,0.13981848409720468
MTR_000306,0.29560907496894623,1,-1,0.2969263524782624,0.2969263524782624,LOW,0.2969263524782624,0.2969263524782624
MTR_000307,0.019828675552948885,0,1,0.10388007288706422,0.10388007288706422,LOW,0.10388007288706422,0.10388007288706422
MTR_000308,0.16284568868700608,1,-1,0.20399198208090424,0.20399198208090424,LOW,0.20399198208090424,0.20399198208090424
MTR_000309,0.36601688233518387,1,-1,0.3462118176346287,0.3462118176346287,LOW,0.3462118176346287,0.3462118176346287
MTR_000310,0.1549830007984007,1,-1,0.19848810055888047,0.19848810055888047,LOW,0.19848810055888047,0.19848810055888047
MTR_000311,0.3670533858752357,1,-1,0.346937370112665,0.346937370112665,LOW,0.346937370112665,0.346937370112665
MTR_000312,0.39717261103437085,1,-1,0.36802082772405953,0.36802082772405953,LOW,0.36802082772405953,0.36802082772405953
MTR_000313,0.34731033748081414,1,-1,0.33311723623656986,0.33311723623656986,LOW,0.33311723623656986,0.33311723623656986
MTR_000314,0.1484655631148255,1,-1,0.19392589418037784,0.19392589418037784,LOW,0.19392589418037784,0.19392589418037784
MTR_000315,0.10374247091533771,1,-1,0.1626197296407364,0.1626197296407364,LOW,0.1626197296407364,0.1626197296407364
MTR_000316,0.3731900532544245,1,-1,0.3512330372780972,0.3512330372780972,LOW,0.3512330372780972,0.3512330372780972
MTR_000317,0.13496265989357384,1,-1,0.1844738619255017,0.1844738619255017,LOW,0.1844738619255017,0.1844738619255017
MTR_000318,0.7994418373326245,1,-1,0.6496092861328371,0.6496092861328371,MEDIUM,0.6496092861328371,0.6496092861328371
MTR_000319,0.169163655842829,1,-1,0.2084145590899803,0.2084145590899803,LOW,0.2084145590899803,0.2084145590899803
MTR_000320,0.20608646772861977,1,-1,0.23426052741003384,0.23426052741003384,LOW,0.23426052741003384,0.23426052741003384
MTR_000321,0.4335151698918055,1,-1,0.39346061892426387,0.39346061892426387,LOW,0.39346061892426387,0.39346061892426387
MTR_000322,0.16238334229594664,1,-1,0.20366833960716263,0.20366833960716263,LOW,0.20366833960716263,0.20366833960716263
MTR_000323,0.26992016238236055,1,-1,0.27894411366765237,0.27894411366765237,LOW,0.27894411366765237,0.27894411366765237
MTR_000324,0.152807681020421,1,-1,0.1969653767142947,0.1969653767142947,LOW,0.1969653767142947,0.1969653767142947
MTR_000325,0.8327406857591371,1,-1,0.6729184800313959,0.6729184800313959,HIGH,0.6729184800313959,0.6729184800313959
MTR_000326,0.7250352764376949,1,-1,0.5975246935063864,0.5975246935063864,MEDIUM,0.5975246935063864,0.5975246935063864
MTR_000327,0.17263278436693838,1,-1,0.21084294905685685,0.21084294905685685,LOW,0.21084294905685685,0.21084294905685685
MTR_000328,0.08641488447159205,1,-1,0.15049041913011443,0.15049041913011443,LOW,0.15049041913011443,0.15049041913011443
MTR_000329,0.27814572636838863,1,-1,0.284702008457872,0.284702008457872,LOW,0.284702008457872,0.284702008457872
MTR_000330,0.09815670703606383,1,-1,0.15870969492524467,0.15870969492524467,LOW,0.15870969492524467,0.15870969492524467
MTR_000331,0.9667446057752197,1,-1,0.7667212240426537,0.7667212240426537,HIGH,0.7667212240426537,0.7667212240426537
MTR_000332,0.8573998385975771,1,-1,0.6901798870183039,0.6901798870183039,HIGH,0.6901798870183039,0.6901798870183039
MTR_000333,0.6423509731373512,1,-1,0.5396456811961459,0.5396456811961459,MEDIUM,0.5396456811961459,0.5396456811961459
MTR_000334,0.8212989220543216,1,-1,0.6649092454380251,0.6649092454380251,HIGH,0.6649092454380251,0.6649092454380251
MTR_000335,0.610220478250333,1,-1,0.5171543347752331,0.5171543347752331,MEDIUM,0.5171543347752331,0.5171543347752331
MTR_000336,0.48787298322960326,1,-1,0.43151108826072226,0.43151108826072226,LOW,0.43151108826072226,0.43151108826072226
MTR_000337,0.5936391259459032,1,-1,0.5055473881621322,0.5055473881621322,MEDIUM,0.5055473881621322,0.5055473881621322
MTR_000338,0.6489418991109164,1,-1,0.5442593293776414,0.5442593293776414,MEDIUM,0.5442593293776414,0.5442593293776414
MTR_000339,0.588734071795258,1,-1,0.5021138502566806,0.5021138502566806,MEDIUM,0.5021138502566806,0.5021138502566806
MTR_000340,0.6955308468291539,1,-1,0.5768715927804077,0.5768715927804077,MEDIUM,0.5768715927804077,0.5768715927804077
MTR_000341,0.6389519289322858,1,-1,0.5372663502526001,0.5372663502526001,MEDIUM,0.5372663502526001,0.5372663502526001
MTR_000342,0.9507552036528725,1,-1,0.7555286425570107,0.7555286425570107,HIGH,0.7555286425570107,0.7555286425570107
MTR_000343,0.09462564476358923,1,-1,0.15623795133451246,0.15623795133451246,LOW,0.15623795133451246,0.15623795133451246
MTR_000344,0.11396250416526484,1,-1,0.16977375291568536,0.16977375291568536,LOW,0.16977375291568536,0.16977375291568536
MTR_000345,0.7792360451856093,1,-1,0.6354652316299264,0.6354652316299264,MEDIUM,0.6354652316299264,0.6354652316299264
MTR_000346,0.039650438399556835,0,1,0.11775530687968978,0.11775530687968978,LOW,0.11775530687968978,0.11775530687968978
MTR_000347,0.0,0,1,0.09,0.09,LOW,0.09,0.09
MTR_000348,0.25744697954342727,1,-1,0.2702128856803991,0.2702128856803991,LOW,0.2702128856803991,0.2702128856803991
MTR_000349,0.03967134861639941,0,1,0.11776994403147958,0.11776994403147958,LOW,0.11776994403147958,0.11776994403147958
MTR_000350,0.30126925814901656,1,-1,0.30088848070431157,0.30088848070431157,LOW,0.30088848070431157,0.30088848070431157
MTR_000351,0.28336928580884035,1,-1,0.28835850006618824,0.28835850006618824,LOW,0.28835850006618824,0.28835850006618824
MTR_000352,0.0756294330800137,1,-1,0.1429406031560096,0.1429406031560096,LOW,0.1429406031560096,0.1429406031560096
MTR_000353,0.23293274213116244,1,-1,0.2530529194918137,0.2530529194918137,LOW,0.2530529194918137,0.2530529194918137
MTR_000354,0.23597837511667086,1,-1,0.2551848625816696,0.2551848625816696,LOW,0.2551848625816696,0.2551848625816696
MTR_000355,0.04093747970399284,0,1,0.11865623579279498,0.11865623579279498,LOW,0.11865623579279498,0.11865623579279498
MTR_000356,0.05501252489125369,0,1,0.12850876742387757,0.12850876742387757,LOW,0.12850876742387757,0.12850876742387757
MTR_000357,0.06756419171080166,1,-1,0.13729493419756117,0.13729493419756117,LOW,0.13729493419756117,0.13729493419756117
MTR_000358,0.1213025488015415,1,-1,0.17491178416107905,0.17491178416107905,LOW,0.17491178416107905,0.17491178416107905
MTR_000359,0.6291308491986423,1,-1,0.5303915944390496,0.5303915944390496,MEDIUM,0.5303915944390496,0.5303915944390496
MTR_000360,0.014766514554156918,0,1,0.10033656018790985,0.10033656018790985,LOW,0.10033656018790985,0.10033656018790985
MTR_000361,0.16170978013888707,1,-1,0.20319684609722094,0.20319684609722094,LOW,0.20319684609722094,0.20319684609722094
MTR_000362,0.09343902091936934,1,-1,0.15540731464355853,0.15540731464355853,LOW,0.15540731464355853,0.15540731464355853
MTR_000363,0.11686224297735706,1,-1,0.17180357008414993,0.17180357008414993,LOW,0.17180357008414993,0.17180357008414993
MTR_000364,0.2758006273941059,1,-1,0.2830604391758741,0.2830604391758741,LOW,0.2830604391758741,0.2830604391758741
MTR_000365,0.04998997233868619,0,1,0.12499298063708034,0.12499298063708034,LOW,0.12499298063708034,0.12499298063708034
MTR_000366,0.11421001930000198,1,-1,0.16994701351000138,0.16994701351000138,LOW,0.16994701351000138,0.16994701351000138
MTR_000367,0.14728108654768665,1,-1,0.19309676058338066,0.19309676058338066,LOW,0.19309676058338066,0.19309676058338066
MTR_000368,0.2596453607204925,1,-1,0.2717517525043447,0.2717517525043447,LOW,0.2717517525043447,0.2717517525043447
MTR_000369,0.028225023727394466,0,1,0.10975751660917613,0.10975751660917613,LOW,0.10975751660917613,0.10975751660917613
MTR_000370,0.020130668935981595,0,1,0.10409146825518711,0.10409146825518711,LOW,0.10409146825518711,0.10409146825518711
MTR_000371,0.08829706297316438,1,-1,0.15180794408121506,0.15180794408121506,LOW,0.15180794408121506,0.15180794408121506
MTR_000372,0.1710328820905053,1,-1,0.2097230174633537,0.2097230174633537,LOW,0.2097230174633537,0.2097230174633537
MTR_000373,0.3958707778136566,1,-1,0.36710954446955957,0.36710954446955957,LOW,0.36710954446955957,0.36710954446955957
MTR_000374,0.10893958228587586,1,-1,0.1662577076001131,0.1662577076001131,LOW,0.1662577076001131,0.1662577076001131
MTR_000375,0.018556033520429942,0,1,0.10298922346430095,0.10298922346430095,LOW,0.10298922346430095,0.10298922346430095
MTR_000376,0.03204672237827508,0,1,0.11243270566479255,0.11243270566479255,LOW,0.11243270566479255,0.11243270566479255
MTR_000377,0.13878183731669239,1,-1,0.18714728612168466,0.18714728612168466,LOW,0.18714728612168466,0.18714728612168466
MTR_000378,0.15340271888665494,1,-1,0.19738190322065846,0.19738190322065846,LOW,0.19738190322065846,0.19738190322065846
MTR_000379,0.14228762768233677,1,-1,0.18960133937763574,0.18960133937763574,LOW,0.18960133937763574,0.18960133937763574
MTR_000380,0.07734934959885405,1,-1,0.14414454471919783,0.14414454471919783,LOW,0.14414454471919783,0.14414454471919783
MTR_000381,0.09237446933590981,1,-1,0.15466212853513686,0.15466212853513686,LOW,0.15466212853513686,0.15466212853513686
MTR_000382,0.1468015858352769,1,-1,0.19276111008469382,0.19276111008469382,LOW,0.19276111008469382,0.19276111008469382
MTR_000383,0.09361522431240764,1,-1,0.15553065701868535,0.15553065701868535,LOW,0.15553065701868535,0.15553065701868535
MTR_000384,0.09577326326376381,1,-1,0.15704128428463465,0.15704128428463465,LOW,0.15704128428463465,0.15704128428463465
MTR_000385,0.2848299111879525,1,-1,0.2893809378315667,0.2893809378315667,LOW,0.2893809378315667,0.2893809378315667
MTR_000386,0.061876952158654845,0,1,0.1333138665110584,0.1333138665110584,LOW,0.1333138665110584,0.1333138665110584
MTR_000387,0.2339793985925734,1,-1,0.25378557901480137,0.25378557901480137,LOW,0.25378557901480137,0.25378557901480137
MTR_000388,0.7672357934506496,1,-1,0.6270650554154547,0.6270650554154547,MEDIUM,0.6270650554154547,0.6270650554154547
MTR_000389,0.08183191586226499,1,-1,0.14728234110358548,0.14728234110358548,LOW,0.14728234110358548,0.14728234110358548
MTR_000390,0.05213869295056422,0,1,0.12649708506539495,0.12649708506539495,LOW,0.12649708506539495,0.12649708506539495
MTR_000391,0.24703698445495362,1,-1,0.2629258891184675,0.2629258891184675,LOW,0.2629258891184675,0.2629258891184675
MTR_000392,0.04767971198675827,0,1,0.12337579839073079,0.12337579839073079,LOW,0.12337579839073079,0.12337579839073079
MTR_000393,0.6454283655742173,1,-1,0.5417998559019521,0.5417998559019521,MEDIUM,0.5417998559019521,0.5417998559019521
MTR_000394,0.22259143987520594,1,-1,0.24581400791264416,0.24581400791264416,LOW,0.24581400791264416,0.24581400791264416
MTR_000395,0.032543038320255645,0,1,0.11278012682417894,0.11278012682417894,LOW,0.11278012682417894,0.11278012682417894
MTR_000396,0.06303580041722924,1,-1,0.13412506029206045,0.13412506029206045,LOW,0.13412506029206045,0.13412506029206045
MTR_000397,0.059379020283601064,0,1,0.13156531419852074,0.13156531419852074,LOW,0.13156531419852074,0.13156531419852074
MTR_000398,0.6821595309423881,1,-1,0.5675116716596716,0.5675116716596716,MEDIUM,0.5675116716596716,0.5675116716596716
MTR_000399,0.07055591423480372,1,-1,0.13938913996436259,0.13938913996436259,LOW,0.13938913996436259,0.13938913996436259
MTR_000400,0.14063564058008213,1,-1,0.18844494840605747,0.18844494840605747,LOW,0.18844494840605747,0.18844494840605747
MTR_000401,0.09538810018155004,1,-1,0.15677167012708504,0.15677167012708504,LOW,0.15677167012708504,0.15677167012708504
MTR_000402,0.05812936447783103,0,1,0.13069055513448172,0.13069055513448172,LOW,0.13069055513448172,0.13069055513448172
MTR_000403,0.6155510881659264,1,-1,0.5208857617161484,0.5208857617161484,MEDIUM,0.5208857617161484,0.5208857617161484
MTR_000404,0.09283960152820446,1,-1,0.15498772106974312,0.15498772106974312,LOW,0.15498772106974312,0.15498772106974312
MTR_000405,0.09240027795549333,1,-1,0.15468019456884533,0.15468019456884533,LOW,0.15468019456884533,0.15468019456884533
MTR_000406,0.28012968296861207,1,-1,0.2860907780780284,0.2860907780780284,LOW,0.2860907780780284,0.2860907780780284
MTR_000407,0.0858373305628062,1,-1,0.15008613139396432,0.15008613139396432,LOW,0.15008613139396432,0.15008613139396432
MTR_000408,0.07043923997064648,1,-1,0.13930746797945254,0.13930746797945254,LOW,0.13930746797945254,0.13930746797945254
MTR_000409,0.2242705093059338,1,-1,0.24698935651415366,0.24698935651415366,LOW,0.24698935651415366,0.24698935651415366
MTR_000410,0.35279810624608393,1,-1,0.33695867437225874,0.33695867437225874,LOW,0.33695867437225874,0.33695867437225874
MTR_000411,0.2802313312953148,1,-1,0.28616193190672035,0.28616193190672035,LOW,0.28616193190672035,0.28616193190672035
MTR_000412,0.3590886996904412,1,-1,0.34136208978330884,0.34136208978330884,LOW,0.34136208978330884,0.34136208978330884
MTR_000413,0.052708747172475444,0,1,0.1268961230207328,0.1268961230207328,LOW,0.1268961230207328,0.1268961230207328
MTR_000414,0.06363206723156267,1,-1,0.13454244706209387,0.13454244706209387,LOW,0.13454244706209387,0.13454244706209387
MTR_000415,0.12202687148674672,1,-1,0.17541881004072268,0.17541881004072268,LOW,0.17541881004072268,0.17541881004072268
MTR_000416,0.22239436669581106,1,-1,0.24567605668706774,0.24567605668706774,LOW,0.24567605668706774,0.24567605668706774
MTR_000417,0.7180606745515693,1,-1,0.5926424721860984,0.5926424721860984,MEDIUM,0.5926424721860984,0.5926424721860984
MTR_000418,0.6634691393125597,1,-1,0.5544283975187917,0.5544283975187917,MEDIUM,0.5544283975187917,0.5544283975187917
MTR_000419,0.0942101773670674,1,-1,0.15594712415694717,0.15594712415694717,LOW,0.15594712415694717,0.15594712415694717
MTR_000420,0.27861904883925753,1,-1,0.2850333341874802,0.2850333341874802,LOW,0.2850333341874802,0.2850333341874802
MTR_000421,0.09370874666667675,1,-1,0.15559612266667372,0.15559612266667372,LOW,0.15559612266667372,0.15559612266667372
MTR_000422,0.1452289870587811,1,-1,0.19166029094114675,0.19166029094114675,LOW,0.19166029094114675,0.19166029094114675
MTR_000423,0.12073516801856418,1,-1,0.17451461761299492,0.17451461761299492,LOW,0.17451461761299492,0.17451461761299492
MTR_000424,0.0812121748200742,1,-1,0.14684852237405194,0.14684852237405194,LOW,0.14684852237405194,0.14684852237405194
MTR_000425,0.12362714828512139,1,-1,0.17653900379958498,0.17653900379958498,LOW,0.17653900379958498,0.17653900379958498
MTR_000426,0.27452266114840657,1,-1,0.28216586280388456,0.28216586280388456,LOW,0.28216586280388456,0.28216586280388456
MTR_000427,0.07985920368280498,1,-1,0.14590144257796347,0.14590144257796347,LOW,0.14590144257796347,0.14590144257796347
MTR_000428,0.21049200303762983,1,-1,0.23734440212634086,0.23734440212634086,LOW,0.23734440212634086,0.23734440212634086
MTR_000429,0.7889964583651651,1,-1,0.6422975208556155,0.6422975208556155,MEDIUM,0.6422975208556155,0.6422975208556155
MTR_000430,0.20929850721128357,1,-1,0.23650895504789848,0.23650895504789848,LOW,0.23650895504789848,0.23650895504789848
MTR_000431,0.1687981503985155,1,-1,0.20815870527896085,0.20815870527896085,LOW,0.20815870527896085,0.20815870527896085
MTR_000432,0.10505122764018626,1,-1,0.16353585934813036,0.16353585934813036,LOW,0.16353585934813036,0.16353585934813036
MTR_000433,0.8218289388620841,1,-1,0.6652802572034587,0.6652802572034587,HIGH,0.6652802572034587,0.6652802572034587
MTR_000434,0.22207119061489353,1,-1,0.24544983343042545,0.24544983343042545,LOW,0.24544983343042545,0.24544983343042545
MTR_000435,0.6977766764174531,1,-1,0.5784436734922171,0.5784436734922171,MEDIUM,0.5784436734922171,0.5784436734922171
MTR_000436,0.17833387283990226,1,-1,0.21483371098793158,0.21483371098793158,LOW,0.21483371098793158,0.21483371098793158
MTR_000437,0.14955371204258855,1,-1,0.19468759842981198,0.19468759842981198,LOW,0.19468759842981198,0.19468759842981198
MTR_000438,0.19515810567229813,1,-1,0.2266106739706087,0.2266106739706087,LOW,0.2266106739706087,0.2266106739706087
MTR_000439,0.15640906960176895,1,-1,0.19948634872123827,0.19948634872123827,LOW,0.19948634872123827,0.19948634872123827
MTR_000440,0.17160991397320818,1,-1,0.21012693978124572,0.21012693978124572,LOW,0.21012693978124572,0.21012693978124572
MTR_000441,0.11803821064513546,1,-1,0.17262674745159481,0.17262674745159481,LOW,0.17262674745159481,0.17262674745159481
MTR_000442,0.08422508269618117,1,-1,0.1489575578873268,0.1489575578873268,LOW,0.1489575578873268,0.1489575578873268
MTR_000443,0.14921054598112138,1,-1,0.19444738218678495,0.19444738218678495,LOW,0.19444738218678495,0.19444738218678495
MTR_000444,0.14076677487357112,1,-1,0.18853674241149976,0.18853674241149976,LOW,0.18853674241149976,0.18853674241149976
MTR_000445,0.33100560417815533,1,-1,0.32170392292470873,0.32170392292470873,LOW,0.32170392292470873,0.32170392292470873
MTR_000446,0.34141085234440355,1,-1,0.32898759664108246,0.32898759664108246,LOW,0.32898759664108246,0.32898759664108246
MTR_000447,0.4104047181598193,1,-1,0.3772833027118735,0.3772833027118735,LOW,0.3772833027118735,0.3772833027118735
MTR_000448,0.0763480103524767,1,-1,0.1434436072467337,0.1434436072467337,LOW,0.1434436072467337,0.1434436072467337
MTR_000449,0.22035433390472509,1,-1,0.24424803373330756,0.24424803373330756,LOW,0.24424803373330756,0.24424803373330756
MTR_000450,0.19231568287774062,1,-1,0.2246209780144184,0.2246209780144184,LOW,0.2246209780144184,0.2246209780144184
MTR_000451,0.18710040637150974,1,-1,0.22097028446005682,0.22097028446005682,LOW,0.22097028446005682,0.22097028446005682
MTR_000452,0.19294352144608717,1,-1,0.225060465012261,0.225060465012261,LOW,0.225060465012261,0.225060465012261
MTR_000453,0.39434796599977745,1,-1,0.3660435761998442,0.3660435761998442,LOW,0.3660435761998442,0.3660435761998442
MTR_000454,0.10887774666691356,1,-1,0.1662144226668395,0.1662144226668395,LOW,0.1662144226668395,0.1662144226668395
MTR_000455,0.1470222015068164,1,-1,0.1929155410547715,0.1929155410547715,LOW,0.1929155410547715,0.1929155410547715
